BALLERINI Davide,{3},-31.546964645385742,4.11314058303833,giro-d-italia,2018
BOUWMAN Koen,{3},6.325043678283691,23.033411026000977,giro-d-italia,2018
DENZ Nico,{3},-12.884821891784668,14.036206245422363,giro-d-italia,2018
KING Ben,{1},2.8217077255249023,9.284936904907227,giro-d-italia,2018
TURRIN Alex,{0},11.287092208862305,-10.05034065246582,giro-d-italia,2018
VENDRAME Andrea,{3},-25.54722785949707,9.838688850402832,giro-d-italia,2018
PLAZA Rubén,{3},4.027667045593262,23.466611862182617,giro-d-italia,2018
VENTOSO Francisco José,{3},-26.637409210205078,10.861967086791992,giro-d-italia,2018
CAPECCHI Eros,{1},0.35532140731811523,6.35103702545166,giro-d-italia,2018
DEMPSTER Zak,{0},-3.4943313598632812,-41.585914611816406,giro-d-italia,2018
MARCATO Marco,{3},-32.66489028930664,4.40405797958374,giro-d-italia,2018
PEDERSEN Mads,{0},7.326056957244873,-35.33354568481445,giro-d-italia,2018
IRIZAR Markel,{0},-1.2913416624069214,-41.102989196777344,giro-d-italia,2018
COLEDAN Marco,{0},5.045132637023926,-35.0416259765625,giro-d-italia,2018
BARBIN Enrico,{0},5.347291946411133,-12.444586753845215,giro-d-italia,2018
KUZNETSOV Viacheslav,{0},-17.85188865661621,-37.13250732421875,giro-d-italia,2018
JUUL-JENSEN Christopher,{0},9.025354385375977,-15.509842872619629,giro-d-italia,2018
SCHACHMANN Maximilian,{1},5.196372985839844,5.224451065063477,giro-d-italia,2018
DE MARCHI Alessandro,{3},-5.75421142578125,4.954937934875488,giro-d-italia,2018
NOVAK Domen,{0},11.186786651611328,-16.929920196533203,giro-d-italia,2018
ZHUPA Eugert,{0},4.302910804748535,-34.36732864379883,giro-d-italia,2018
FONZI Giuseppe,{0},4.81216287612915,-37.379432678222656,giro-d-italia,2018
CONTI Valerio,{3},11.316669464111328,22.72977066040039,giro-d-italia,2018
CICCONE Giulio,{3},18.737890243530273,23.819198608398438,giro-d-italia,2018
ANDREETTA Simone,{0},-3.535032033920288,-24.07467269897461,giro-d-italia,2018
MASNADA Fausto,{3},13.838970184326172,21.49289894104004,giro-d-italia,2018
SAGIV Guy,{0},0.23184283077716827,-37.36735153198242,giro-d-italia,2018
NEILANDS Krists,{3},-10.30062198638916,19.55030632019043,giro-d-italia,2018
ATAPUMA Darwin,{1},-3.544106960296631,-7.713768005371094,giro-d-italia,2018
WÜRTZ SCHMIDT Mads,{3},-23.969058990478516,5.5934343338012695,giro-d-italia,2018
DOWSETT Alex,{0},-5.504671096801758,-28.874977111816406,giro-d-italia,2018
HAMILTON Chris,{0},7.125524044036865,-12.883129119873047,giro-d-italia,2018
DUMOULIN Tom,{1},22.506885528564453,47.58039093017578,giro-d-italia,2018
HAGA Chad,{3},-6.1578240394592285,2.9972949028015137,giro-d-italia,2018
TEN DAM Laurens,{3},11.210091590881348,20.255895614624023,giro-d-italia,2018
CURVERS Roy,{0},-0.7450867295265198,-27.82196044921875,giro-d-italia,2018
HOFSTEDE Lennard,{0},-0.015411511063575745,-34.501407623291016,giro-d-italia,2018
DIDIER Laurent,{3},-21.462535858154297,4.715416431427002,giro-d-italia,2018
EG Niklas,{0},-6.5708417892456055,-13.628787994384766,giro-d-italia,2018
BRAMBILLA Gianluca,{3},28.380783081054688,24.11348533630371,giro-d-italia,2018
BETANCUR Carlos,{3},22.300504684448242,17.453508377075195,giro-d-italia,2018
LAMMERTINK Maurits,{3},2.680565118789673,21.28966522216797,giro-d-italia,2018
DUPONT Hubert,{3},21.657909393310547,19.48381805419922,giro-d-italia,2018
NIBALI Antonio,{3},-22.119186401367188,5.205234527587891,giro-d-italia,2018
DE LA PARTE Víctor,{3},17.938623428344727,23.504655838012695,giro-d-italia,2018
SEPÚLVEDA Eduardo,{0},-5.325112819671631,-15.828845977783203,giro-d-italia,2018
FERNÁNDEZ Rubén,{0},10.415151596069336,-11.373743057250977,giro-d-italia,2018
PEDRERO Antonio,{0},-2.655569314956665,-11.052013397216797,giro-d-italia,2018
PANTANO Jarlinson,{3},-3.270594835281372,13.813831329345703,giro-d-italia,2018
CARAPAZ Richard,{1},23.219425201416016,46.0740852355957,giro-d-italia,2018
QUINTANA Dayer,{0},-1.4000250101089478,-15.073357582092285,giro-d-italia,2018
ZEITS Andrey,{1},-8.305112838745117,-7.985138416290283,giro-d-italia,2018
SÁNCHEZ Luis León,{3},11.792886734008789,23.72888946533203,giro-d-italia,2018
LUTSENKO Alexey,{0},8.58798599243164,-13.348888397216797,giro-d-italia,2018
BELKOV Maxim,{0},-3.639547348022461,-34.66755294799805,giro-d-italia,2018
TORRES Rodolfo Andrés,{3},-3.9537510871887207,10.810809135437012,giro-d-italia,2018
LÓPEZ Miguel Ángel,{1},22.283153533935547,46.376853942871094,giro-d-italia,2018
JANSE VAN RENSBURG Jacques,{0},9.360562324523926,-17.055028915405273,giro-d-italia,2018
BILBAO Pello,{3},36.9332275390625,23.338573455810547,giro-d-italia,2018
HIRT Jan,{1},6.973507404327393,8.152926445007324,giro-d-italia,2018
BIDARD François,{3},13.46903133392334,17.79241371154785,giro-d-italia,2018
MORABITO Steve,{0},-3.09320068359375,-9.932402610778809,giro-d-italia,2018
ROUX Anthony,{1},-9.524413108825684,-7.6897077560424805,giro-d-italia,2018
KREUZIGER Roman,{1},-8.195137977600098,-5.271472930908203,giro-d-italia,2018
REICHENBACH Sébastien,{1},14.683364868164062,33.70526123046875,giro-d-italia,2018
YATES Simon,{3},9.823126792907715,9.036004066467285,giro-d-italia,2018
NIEVE Mikel,{3},23.320131301879883,16.887258529663086,giro-d-italia,2018
BENNETT George,{3},36.11438751220703,21.918746948242188,giro-d-italia,2018
LINDEMAN Bert-Jan,{0},-3.825246572494507,-16.39832878112793,giro-d-italia,2018
GESINK Robert,{3},27.83793830871582,25.326818466186523,giro-d-italia,2018
TUFT Svein,{0},-5.486447334289551,-46.39434814453125,giro-d-italia,2018
CARTHY Hugh,{3},-2.652649402618408,6.120547294616699,giro-d-italia,2018
WOODS Michael,{3},20.991771697998047,17.340740203857422,giro-d-italia,2018
DOCKER Mitchell,{0},-0.12694069743156433,-42.491695404052734,giro-d-italia,2018
DOMBROWSKI Joe,{1},-1.3708245754241943,6.150184631347656,giro-d-italia,2018
KNEES Christian,{0},9.508246421813965,-12.622206687927246,giro-d-italia,2018
DE LA CRUZ David,{1},7.962826728820801,27.119897842407227,giro-d-italia,2018
PUCCIO Salvatore,{3},-11.168076515197754,17.960187911987305,giro-d-italia,2018
FROOME Chris,{1},23.9869441986084,47.75410079956055,giro-d-italia,2018
POELS Wout,{3},34.18718338012695,25.89073371887207,giro-d-italia,2018
ELISSONDE Kenny,{3},7.4254069328308105,15.760503768920898,giro-d-italia,2018
HENAO Sergio,{3},30.764467239379883,23.10988426208496,giro-d-italia,2018
CHAVES Esteban,{1},-8.373579025268555,-3.607656240463257,giro-d-italia,2018
HAGA Chad,{2},4.5744194984436035,-22.676254272460938,giro-d-italia,2019
CAMPENAERTS Victor,{2},4.650424957275391,-23.64976692199707,giro-d-italia,2019
DE GENDT Thomas,{0},-10.31829833984375,9.392398834228516,giro-d-italia,2019
CARUSO Damiano,{0},-11.896129608154297,35.416656494140625,giro-d-italia,2019
LUDVIGSSON Tobias,{2},1.360321044921875,-19.045791625976562,giro-d-italia,2019
ČERNÝ Josef,{2},1.8239346742630005,-35.16912078857422,giro-d-italia,2019
BILBAO Pello,{0},-9.310128211975098,24.279020309448242,giro-d-italia,2019
CATTANEO Mattia,{0},-10.213339805603027,27.793718338012695,giro-d-italia,2019
NIBALI Vincenzo,{0},4.152966022491455,43.14616394042969,giro-d-italia,2019
ROGLIČ Primož,{0},4.602356910705566,42.165531158447266,giro-d-italia,2019
DURBRIDGE Luke,{5},-14.559443473815918,-9.321646690368652,giro-d-italia,2019
BOHLI Tom,{2},8.889415740966797,-40.751502990722656,giro-d-italia,2019
ZAKARIN Ilnur,{0},6.117094039916992,39.301170349121094,giro-d-italia,2019
POLANC Jan,{0},-4.397202968597412,30.929298400878906,giro-d-italia,2019
MAJKA Rafał,{0},2.9683241844177246,40.35850524902344,giro-d-italia,2019
VAN EMDEN Jos,{2},11.140777587890625,-30.490182876586914,giro-d-italia,2019
JUNGELS Bob,{0},-14.925939559936523,8.581588745117188,giro-d-italia,2019
BAUER Jack,{2},7.354866981506348,-27.50445556640625,giro-d-italia,2019
AMADOR Andrey,{5},-18.41266632080078,4.713212490081787,giro-d-italia,2019
SIVAKOV Pavel,{0},1.556287169456482,40.280391693115234,giro-d-italia,2019
LANDA Mikel,{0},2.7363498210906982,44.421566009521484,giro-d-italia,2019
FORMOLO Davide,{0},-5.883968353271484,30.99342155456543,giro-d-italia,2019
CATALDO Dario,{5},-22.306520462036133,3.1312618255615234,giro-d-italia,2019
YATES Simon,{0},0.21000497043132782,40.76579666137695,giro-d-italia,2019
BOUWMAN Koen,{0},-11.957355499267578,18.72991371154785,giro-d-italia,2019
MOLLEMA Bauke,{0},5.1973772048950195,40.77153015136719,giro-d-italia,2019
SÜTTERLIN Jasha,{2},14.459501266479492,-40.0739631652832,giro-d-italia,2019
ULISSI Diego,{0},-12.474367141723633,21.968902587890625,giro-d-italia,2019
DE LA PARTE Víctor,{0},-7.1669182777404785,30.742795944213867,giro-d-italia,2019
MCCARTHY Jay,{5},-21.518075942993164,-3.100125789642334,giro-d-italia,2019
GRADEK Kamil,{2},7.102680206298828,-38.329158782958984,giro-d-italia,2019
MAS Lluís,{2},16.413103103637695,-42.989967346191406,giro-d-italia,2019
DÉMARE Arnaud,{2},21.286582946777344,-48.61857986450195,giro-d-italia,2019
ANTUNES Amaro,{5},-12.428140640258789,-4.254587650299072,giro-d-italia,2019
HAMILTON Lucas,{0},-9.916013717651367,19.437562942504883,giro-d-italia,2019
CARAPAZ Richard,{0},3.7657430171966553,44.96502685546875,giro-d-italia,2019
DOMBROWSKI Joe,{0},0.3612903356552124,37.358306884765625,giro-d-italia,2019
GOGL Michael,{2},21.856151580810547,-11.65921688079834,giro-d-italia,2019
HINDLEY Jai,{0},-10.897289276123047,23.695789337158203,giro-d-italia,2019
DAVIES Scott,{2},5.646646976470947,-28.12982749938965,giro-d-italia,2019
SCOTSON Miles,{2},11.029867172241211,-43.92470932006836,giro-d-italia,2019
NEILANDS Krists,{2},24.091856002807617,-10.606879234313965,giro-d-italia,2019
LÓPEZ Miguel Ángel,{0},-0.7138936519622803,40.06361389160156,giro-d-italia,2019
O'CONNOR Ben,{0},-12.520369529724121,17.714746475219727,giro-d-italia,2019
KANGERT Tanel,{0},8.11254596710205,34.142147064208984,giro-d-italia,2019
VENTOSO Francisco José,{2},0.4472223222255707,-17.290143966674805,giro-d-italia,2019
IZAGIRRE Ion,{0},-8.239827156066895,25.960569381713867,giro-d-italia,2019
HONORÉ Mikkel Frølich,{2},4.475203990936279,-29.052614212036133,giro-d-italia,2019
VUILLERMOZ Alexis,{0},-15.83686351776123,9.946760177612305,giro-d-italia,2019
POZZOVIVO Domenico,{0},-4.54362154006958,40.68666458129883,giro-d-italia,2019
ZEITS Andrey,{0},-9.925844192504883,29.700149536132812,giro-d-italia,2019
NIEVE Mikel,{0},8.51353645324707,34.66240310668945,giro-d-italia,2019
GHEBREIGZABHIER Amanuel,{0},-12.526620864868164,31.35761070251465,giro-d-italia,2019
PLAZA Rubén,{5},-12.74698257446289,-5.1549906730651855,giro-d-italia,2019
SABATINI Fabio,{2},4.228005886077881,-20.908462524414062,giro-d-italia,2019
JUUL-JENSEN Christopher,{5},-6.130826950073242,-5.55517053604126,giro-d-italia,2019
BENNETT Sean,{2},12.799033164978027,-11.668929100036621,giro-d-italia,2019
BOARO Manuele,{2},15.698007583618164,-17.662721633911133,giro-d-italia,2019
STRAKHOV Dmitry,{2},11.36352252960205,-32.95164489746094,giro-d-italia,2019
BAKELANTS Jan,{0},-10.708883285522461,6.1387128829956055,giro-d-italia,2019
VENDRAME Andrea,{5},-2.792393207550049,-0.032403793185949326,giro-d-italia,2019
HAMILTON Chris,{0},-16.20392417907715,25.015256881713867,giro-d-italia,2019
MASNADA Fausto,{0},-1.4607309103012085,33.88618469238281,giro-d-italia,2019
MARCATO Marco,{2},15.362680435180664,-19.372920989990234,giro-d-italia,2019
SCHWARZMANN Michael,{2},2.101212501525879,-32.417335510253906,giro-d-italia,2019
CONCI Nicola,{5},-21.69362449645996,-7.51863431930542,giro-d-italia,2019
SERRY Pieter,{5},-12.21153736114502,5.478306770324707,giro-d-italia,2019
CARTHY Hugh,{0},-1.8757261037826538,42.12748336791992,giro-d-italia,2019
OWSIAN Łukasz,{5},-2.7710375785827637,-4.147812843322754,giro-d-italia,2019
HOLLENSTEIN Reto,{2},6.795589447021484,-13.942770004272461,giro-d-italia,2019
CARBONI Giovanni,{2},1.7344226837158203,-0.08415549993515015,giro-d-italia,2019
MADOUAS Valentin,{0},0.48455291986465454,35.758155822753906,giro-d-italia,2019
CLARKE Will,{2},10.15845012664795,-45.726287841796875,giro-d-italia,2019
WARBASSE Larry,{5},-20.568811416625977,2.268982172012329,giro-d-italia,2019
POLJAŃSKI Paweł,{5},-13.345200538635254,-11.128644943237305,giro-d-italia,2019
CAPECCHI Eros,{0},-10.929680824279785,11.080811500549316,giro-d-italia,2019
MONTAGUTI Matteo,{5},-8.183069229125977,4.263556480407715,giro-d-italia,2019
GASTAUER Ben,{5},-18.883249282836914,-7.896718502044678,giro-d-italia,2019
CICCONE Giulio,{0},-2.8413798809051514,39.77802658081055,giro-d-italia,2019
BRAMBILLA Gianluca,{0},-4.523531436920166,12.531228065490723,giro-d-italia,2019
CANOLA Marco,{2},14.652941703796387,-19.631441116333008,giro-d-italia,2019
IRIZAR Markel,{2},11.632678985595703,-43.05884552001953,giro-d-italia,2019
GASPAROTTO Enrico,{5},-6.138332843780518,4.207746982574463,giro-d-italia,2019
SELIG Rüdiger,{2},24.358211517333984,-46.722286224365234,giro-d-italia,2019
PETERS Nans,{5},-17.534738540649414,-11.473955154418945,giro-d-italia,2019
GIBBONS Ryan,{2},7.4315876960754395,-14.785046577453613,giro-d-italia,2019
CIMOLAI Davide,{2},22.343332290649414,-47.02845001220703,giro-d-italia,2019
DUPONT Hubert,{0},-13.271520614624023,16.13105583190918,giro-d-italia,2019
HENAO Sebastián,{0},-10.011202812194824,31.32189178466797,giro-d-italia,2019
HALLER Marco,{2},5.645662307739258,-12.29919719696045,giro-d-italia,2019
BIDARD François,{0},-14.940292358398438,25.955007553100586,giro-d-italia,2019
CAICEDO Jonathan Klever,{2},14.158772468566895,-8.338665008544922,giro-d-italia,2019
DENZ Nico,{2},10.275466918945312,-36.793983459472656,giro-d-italia,2019
MAESTRI Mirco,{2},22.609100341796875,-11.335250854492188,giro-d-italia,2019
WYSS Danilo,{2},9.013786315917969,-8.631255149841309,giro-d-italia,2019
CHAVES Esteban,{0},-11.120774269104004,7.001511096954346,giro-d-italia,2019
VILLELLA Davide,{5},-4.321102619171143,-3.4142282009124756,giro-d-italia,2019
HIRT Jan,{0},-9.985262870788574,32.45030212402344,giro-d-italia,2019
ROJAS José Joaquín,{5},-19.230316162109375,3.566377639770508,giro-d-italia,2019
SINKELDAM Ramon,{2},15.983091354370117,-43.806724548339844,giro-d-italia,2019
PUCCIO Salvatore,{5},-14.3718900680542,-8.547242164611816,giro-d-italia,2019
CONSONNI Simone,{2},22.64466094970703,-45.87025833129883,giro-d-italia,2019
BIERMANS Jenthe,{2},1.855496883392334,-34.209964752197266,giro-d-italia,2019
KNEES Christian,{2},10.52914047241211,-11.197606086730957,giro-d-italia,2019
SANTAROMITA Ivan,{2},16.50819969177246,-20.564176559448242,giro-d-italia,2019
FRAPPORTI Marco,{5},-1.844358205795288,-5.910606861114502,giro-d-italia,2019
AGNOLI Valerio,{2},9.981983184814453,-12.13968563079834,giro-d-italia,2019
NARVÁEZ Jhonatan,{5},-19.768842697143555,-6.874950885772705,giro-d-italia,2019
BENEDETTI Cesare,{5},-5.938229560852051,6.063928127288818,giro-d-italia,2019
BOLE Grega,{2},10.293601989746094,-13.337080001831055,giro-d-italia,2019
BATTAGLIN Enrico,{5},-20.55365562438965,0.608034074306488,giro-d-italia,2019
CARRETERO Héctor,{2},8.568476676940918,-26.28913116455078,giro-d-italia,2019
VAN DER SANDE Tosh,{5},-1.7390931844711304,-3.2368545532226562,giro-d-italia,2019
SIMION Paolo,{2},10.415177345275879,-41.65504455566406,giro-d-italia,2019
TOLHOEK Antwan,{5},-6.309235572814941,-1.296741247177124,giro-d-italia,2019
GUARNIERI Jacopo,{2},22.98737144470215,-47.96009063720703,giro-d-italia,2019
COVILI Luca,{5},-13.887188911437988,-12.657374382019043,giro-d-italia,2019
ACKERMANN Pascal,{2},25.031024932861328,-47.58057403564453,giro-d-italia,2019
KUSS Sepp,{0},-15.09090518951416,28.01819610595703,giro-d-italia,2019
HANSEN Adam,{5},-2.573927402496338,-2.7209250926971436,giro-d-italia,2019
GAROSIO Andrea,{2},5.939306259155273,-14.842641830444336,giro-d-italia,2019
SBARAGLI Kristian,{5},0.2969430983066559,-3.4307572841644287,giro-d-italia,2019
LE GAC Olivier,{2},-0.2859039008617401,-24.99721908569336,giro-d-italia,2019
DUNNE Conor,{2},13.048484802246094,-40.80069351196289,giro-d-italia,2019
CIMA Damiano,{2},8.427996635437012,-39.65707778930664,giro-d-italia,2019
ROTA Lorenzo,{5},0.9074662327766418,-1.431444525718689,giro-d-italia,2019
BROWN Nathan,{5},-27.804241180419922,-5.104369640350342,giro-d-italia,2019
NIBALI Antonio,{5},-17.54656219482422,-7.450857639312744,giro-d-italia,2019
PEDRERO Antonio,{0},-17.134540557861328,24.84744644165039,giro-d-italia,2019
BELLETTI Manuel,{2},14.839889526367188,-8.711089134216309,giro-d-italia,2019
GAVAZZI Francesco,{5},-8.096145629882812,2.9486069679260254,giro-d-italia,2019
MARTENS Paul,{5},-21.03528594970703,-3.908304214477539,giro-d-italia,2019
GEBREMEDHIN Awet,{2},19.694124221801758,-33.600276947021484,giro-d-italia,2019
BOIVIN Guillaume,{2},19.542112350463867,-34.26834487915039,giro-d-italia,2019
SENNI Manuel,{0},-3.7896313667297363,11.834492683410645,giro-d-italia,2019
NIV Guy,{5},-11.071115493774414,-11.867609977722168,giro-d-italia,2019
FLÓREZ Miguel Eduardo,{5},-27.201019287109375,-5.496675968170166,giro-d-italia,2019
LEEZER Tom,{2},11.373992919921875,-31.45306968688965,giro-d-italia,2019
HATSUYAMA Sho,{2},8.772652626037598,-43.75273513793945,giro-d-italia,2019
LOBATO Juan José,{2},7.417520999908447,-42.652008056640625,giro-d-italia,2019
SOSA Iván Ramiro,{0},-5.681042671203613,14.20897388458252,giro-d-italia,2019
DUNBAR Eddie,{0},-9.1575288772583,35.12668228149414,giro-d-italia,2019
GANNA Filippo,{2},3.670042037963867,29.071809768676758,giro-d-italia,2020
CAMPENAERTS Victor,{1},-1.1561981439590454,-3.7467658519744873,giro-d-italia,2020
DENNIS Rohan,{0},15.948610305786133,-8.140494346618652,giro-d-italia,2020
ALMEIDA João,{3},-1.272824764251709,-45.33152389526367,giro-d-italia,2020
SCOTSON Miles,{1},-26.098440170288086,-11.631396293640137,giro-d-italia,2020
ČERNÝ Josef,{2},-0.512604832649231,14.15781307220459,giro-d-italia,2020
HAGA Chad,{2},3.346818208694458,22.677654266357422,giro-d-italia,2020
MCNULTY Brandon,{0},28.61556053161621,0.3247584104537964,giro-d-italia,2020
GRADEK Kamil,{2},-0.8307813405990601,11.923909187316895,giro-d-italia,2020
TRATNIK Jan,{5},-28.470979690551758,18.34535789489746,giro-d-italia,2020
KELDERMAN Wilco,{3},-2.73559308052063,-47.63945770263672,giro-d-italia,2020
TUSVELD Martijn,{0},24.81333351135254,-10.57718563079834,giro-d-italia,2020
GEOGHEGAN HART Tao,{3},-5.140411853790283,-49.53757095336914,giro-d-italia,2020
DE GENDT Thomas,{0},19.40009117126465,-20.587413787841797,giro-d-italia,2020
BODNAR Maciej,{1},-14.356186866760254,-7.374922752380371,giro-d-italia,2020
ROSSKOPF Joey,{5},-28.531156539916992,8.573308944702148,giro-d-italia,2020
DOWSETT Alex,{1},-2.937912940979004,-9.754776954650879,giro-d-italia,2020
SOBRERO Matteo,{5},-26.986684799194336,10.154911041259766,giro-d-italia,2020
POZZOVIVO Domenico,{3},0.733088493347168,-43.4197883605957,giro-d-italia,2020
BRÄNDLE Matthias,{1},-3.5682671070098877,-9.300896644592285,giro-d-italia,2020
PARET-PEINTRE Aurélien,{0},31.35312271118164,-7.750500679016113,giro-d-italia,2020
HONORÉ Mikkel Frølich,{0},20.56358528137207,-3.099698305130005,giro-d-italia,2020
FELLINE Fabio,{0},30.53532600402832,-4.575928688049316,giro-d-italia,2020
BILBAO Pello,{3},-3.0213541984558105,-49.0885009765625,giro-d-italia,2020
O'CONNOR Ben,{0},16.941579818725586,-6.60164213180542,giro-d-italia,2020
ULISSI Diego,{0},19.364755630493164,-1.449776291847229,giro-d-italia,2020
BJERG Mikkel,{1},-12.99758243560791,-9.712587356567383,giro-d-italia,2020
SWIFT Ben,{0},34.11318588256836,-8.972344398498535,giro-d-italia,2020
PUCCIO Salvatore,{4},-6.117358684539795,28.88911247253418,giro-d-italia,2020
NIBALI Vincenzo,{3},0.2713190019130707,-45.39374923706055,giro-d-italia,2020
FUGLSANG Jakob,{3},-1.8879780769348145,-49.23310470581055,giro-d-italia,2020
BALLERINI Davide,{5},-23.233367919921875,12.741004943847656,giro-d-italia,2020
MASNADA Fausto,{3},1.42960524559021,-45.44535446166992,giro-d-italia,2020
VENDRAME Andrea,{4},-14.048749923706055,31.664697647094727,giro-d-italia,2020
OOMEN Sam,{0},30.37636375427246,-7.655787467956543,giro-d-italia,2020
KONRAD Patrick,{3},0.7269701957702637,-46.57722854614258,giro-d-italia,2020
MEINTJES Louis,{0},21.706096649169922,-8.994379997253418,giro-d-italia,2020
HINDLEY Jai,{3},-4.319262981414795,-50.30131912231445,giro-d-italia,2020
DÉMARE Arnaud,{1},-25.595029830932617,-13.319443702697754,giro-d-italia,2020
WARBASSE Larry,{0},32.68486022949219,-9.135104179382324,giro-d-italia,2020
VALTER Attila,{4},-19.102785110473633,29.334918975830078,giro-d-italia,2020
