rider,stage,position,gap,stage_time
NIBALI Vincenzo,3,7,51,14604
CASTROVIEJO Jonathan,3,8,51,14604
POZZOVIVO Domenico,3,9,51,14604
KRUIJSWIJK Steven,3,10,56,14609
ALMEIDA João,3,11,63,14616
BILBAO Pello,3,12,63,14616
PEDRERO Antonio,3,13,83,14636
KONRAD Patrick,3,14,89,14642
PERNSTEINER Hermann,3,15,89,14642
MASNADA Fausto,3,16,91,14644
SAMITIER Sergio,3,17,97,14650
MEINTJES Louis,3,18,97,14650
HINDLEY Jai,3,19,97,14650
MCNULTY Brandon,3,20,97,14650
ZAKARIN Ilnur,3,21,97,14650
KNOX James,3,22,112,14665
BRAMBILLA Gianluca,3,23,131,14684
GEOGHEGAN HART Tao,3,24,153,14706
HAMILTON Lucas,3,25,168,14721
CARBONI Giovanni,3,26,198,14751
ROSSETTO Stéphane,3,27,203,14756
PARET-PEINTRE Aurélien,3,28,222,14775
BOUWMAN Koen,3,29,257,14810
HAIG Jack,3,30,262,14815
YATES Simon,3,31,262,14815
GALLOPIN Tony,3,32,262,14815
HÄNNINEN Jaakko,3,33,262,14815
BOUCHARD Geoffrey,3,34,262,14815
NIBALI Antonio,3,35,262,14815
TUSVELD Martijn,3,36,299,14852
HARPER Chris,3,37,299,14852
NAVARRO Daniel,3,38,332,14885
RODRÍGUEZ Óscar,3,39,348,14901
KANGERT Tanel,3,40,355,14908
DOMBROWSKI Joe,3,41,390,14943
ARMÉE Sander,3,42,459,15012
HAGEN Carl Fredrik,3,43,459,15012
FRANKINY Kilian,3,44,459,15012
GUERREIRO Ruben,3,45,459,15012
SWIFT Ben,3,46,459,15012
CONCI Nicola,3,47,459,15012
WARBASSE Larry,3,48,459,15012
VALTER Attila,3,49,463,15016
OOMEN Sam,3,50,500,15053
O'CONNOR Ben,3,51,510,15063
FABBRO Matteo,3,52,595,15148
BJERG Mikkel,3,53,595,15148
ROSSKOPF Joey,3,54,601,15154
GHEBREIGZABHIER Amanuel,3,55,615,15168
HOLMES Matthew,3,56,654,15207
BERNARD Julien,3,57,694,15247
CICCONE Giulio,3,58,694,15247
HANSEN Jesper,3,59,694,15247
GREGAARD Jonas,3,60,694,15247
VILLELLA Davide,3,61,694,15247
DE LA PARTE Víctor,3,62,694,15247
KOCHETKOV Pavel,3,63,694,15247
RAVANELLI Simone,3,64,694,15247
SERRY Pieter,3,65,694,15247
POLJAŃSKI Paweł,3,66,694,15247
FELLINE Fabio,3,67,694,15247
PUCCIO Salvatore,3,68,739,15292
THOMAS Geraint,3,69,739,15292
HONORÉ Mikkel Frølich,3,70,739,15292
MOSCA Jacopo,3,71,739,15292
CEPEDA Jefferson Alexander,3,72,739,15292
BATTAGLIN Enrico,3,73,739,15292
PADUN Mark,3,74,739,15292
GASTAUER Ben,3,75,739,15292
PFINGSTEN Christoph,3,76,739,15292
WACKERMANN Luca,3,77,739,15292
BIDARD François,3,78,739,15292
RUBIO Einer Augusto,3,79,849,15402
HOWSON Damien,3,80,849,15402
WEENING Pieter,3,81,849,15402
CATALDO Dario,3,82,926,15479
CONTI Valerio,3,83,926,15479
HAGA Chad,3,84,968,15521
FOSS Tobias,3,85,968,15521
DE GENDT Thomas,3,86,968,15521
TOLHOEK Antwan,3,87,979,15532
ULISSI Diego,3,88,987,15540
SEPÚLVEDA Eduardo,3,89,1052,15605
BOARO Manuele,3,90,1087,15640
ZANA Filippo,3,91,1089,15642
RUMAC Josip,3,92,1089,15642
TRATNIK Jan,3,93,1089,15642
ROTA Lorenzo,3,94,1089,15642
ZARDINI Edoardo,3,95,1129,15682
DENNIS Rohan,3,96,1147,15700
GANNA Filippo,3,97,1187,15740
SOBRERO Matteo,3,98,1187,15740
VENDRAME Andrea,3,99,1187,15740
TONELLI Alessandro,3,100,1187,15740
CHIRICO Luca,3,101,1187,15740
CARRETERO Héctor,3,102,1187,15740
CATAFORD Alexander,3,103,1187,15740
ROMANO Francesco,3,104,1187,15740
CRADDOCK Lawson,3,105,1187,15740
CLARKE Simon,3,106,1187,15740
HAMILTON Chris,3,107,1223,15776
PELLAUD Simon,3,108,1289,15842
WYSS Danilo,3,109,1289,15842
CONTRERAS Rodrigo,3,110,1289,15842
LE TURNIER Mathias,3,111,1289,15842
BAIS Mattia,3,112,1289,15842
MORTON Lachlan,3,113,1289,15842
ARASHIRO Yukiya,3,114,1289,15842
CAMPENAERTS Victor,3,115,1418,15971
WHELAN James,3,116,1488,16041
MARTIN Tony,3,117,1488,16041
SPREAFICO Matteo,3,118,1488,16041
CAPECCHI Eros,3,119,1488,16041
MAŁECKI Kamil,3,120,1488,16041
EDET Nicolas,3,121,1488,16041
NOVAK Domen,3,122,1488,16041
FRAPPORTI Marco,3,123,1488,16041
BEVILACQUA Simone,3,124,1488,16041
NARVÁEZ Jhonatan,3,125,1488,16041
SUNDERLAND Dylan,3,126,1488,16041
BISOLTI Alessandro,3,127,1488,16041
SCOTSON Miles,3,128,1488,16041
RESTREPO Jhonatan,3,129,1488,16041
MEYER Cameron,3,130,1488,16041
BENNETT Sean,3,131,1488,16041
HANSEN Adam,3,132,1488,16041
ČERNÝ Josef,3,133,1488,16041
BENEDETTI Cesare,3,134,1488,16041
VAN EMPEL Etienne,3,135,1488,16041
OLDANI Stefano,3,136,1512,16065
BALLERINI Davide,3,137,1512,16065
MAZZUCCO Fabio,3,138,1512,16065
MATTHEWS Michael,3,139,1512,16065
SAGAN Peter,3,140,1512,16065
BODNAR Maciej,3,141,1512,16065
GRADEK Kamil,3,142,1512,16065
FIORELLI Filippo,3,143,1823,16376
MATHIS Marco,3,144,1823,16376
HAAS Nathan,3,145,1823,16376
DOWSETT Alex,3,146,1823,16376
VIVIANI Elia,3,147,1823,16376
GAVIRIA Fernando,3,148,1823,16376
DIBBEN Jonathan,3,149,1823,16376
VAN EMDEN Jos,3,150,1823,16376
SINKELDAM Ramon,3,151,1823,16376
SAGIV Guy,3,152,1823,16376
LONARDI Giovanni,3,153,1823,16376
GAMPER Patrick,3,154,1823,16376
BRÄNDLE Matthias,3,155,1823,16376
MOLANO Juan Sebastián,3,156,1823,16376
RICHEZE Maximiliano,3,157,1823,16376
ZABEL Rick,3,158,1823,16376
DENZ Nico,3,159,1823,16376
KEISSE Iljo,3,160,1823,16376
HODEG Álvaro José,3,161,1823,16376
CIMOLAI Davide,3,162,1823,16376
BOOKWALTER Brent,3,163,1823,16376
CONSONNI Simone,3,164,1823,16376
GUARNIERI Jacopo,3,165,1823,16376
GUGLIELMI Simon,3,166,1823,16376
DÉMARE Arnaud,3,167,1823,16376
TORRES Albert,3,168,1823,16376
KONOVALOVAS Ignatas,3,169,1823,16376
AFFINI Edoardo,3,170,1823,16376
THOMAS Benjamin,3,171,1884,16437
BARBIER Rudy,3,172,1906,16459
HEPBURN Michael,3,173,1937,16490
ULISSI Diego,2,1,0,12298
SAGAN Peter,2,2,0,12298
HONORÉ Mikkel Frølich,2,3,0,12298
MATTHEWS Michael,2,4,5,12303
WACKERMANN Luca,2,5,5,12303
ALMEIDA João,2,6,5,12303
BRAMBILLA Gianluca,2,7,5,12303
NIBALI Vincenzo,2,8,5,12303
BILBAO Pello,2,9,5,12303
HAMILTON Lucas,2,10,5,12303
THOMAS Geraint,2,11,5,12303
FUGLSANG Jakob,2,12,5,12303
VENDRAME Andrea,2,13,5,12303
POZZOVIVO Domenico,2,14,5,12303
SOBRERO Matteo,2,15,5,12303
KRUIJSWIJK Steven,2,16,5,12303
MAJKA Rafał,2,17,5,12303
FOSS Tobias,2,18,5,12303
YATES Simon,2,19,5,12303
KONRAD Patrick,2,20,5,12303
GUERREIRO Ruben,2,21,5,12303
MASNADA Fausto,2,22,5,12303
TRATNIK Jan,2,23,5,12303
HAIG Jack,2,24,5,12303
KELDERMAN Wilco,2,25,5,12303
ZAKARIN Ilnur,2,26,5,12303
MCNULTY Brandon,2,27,5,12303
GALLOPIN Tony,2,28,5,12303
KNOX James,2,29,5,12303
HINDLEY Jai,2,30,5,12303
VANHOUCKE Harm,2,31,5,12303
OOMEN Sam,2,32,5,12303
KANGERT Tanel,2,33,5,12303
CATALDO Dario,2,34,5,12303
PEDRERO Antonio,2,35,5,12303
HANSEN Jesper,2,36,5,12303
MOSCA Jacopo,2,37,5,12303
HAGEN Carl Fredrik,2,38,5,12303
CAPECCHI Eros,2,39,5,12303
O'CONNOR Ben,2,40,5,12303
SAMITIER Sergio,2,41,5,12303
MEINTJES Louis,2,42,5,12303
GANNA Filippo,2,43,5,12303
VALTER Attila,2,44,5,12303
ČERNÝ Josef,2,45,5,12303
CLARKE Simon,2,46,5,12303
PARET-PEINTRE Aurélien,2,47,5,12303
SEPÚLVEDA Eduardo,2,48,5,12303
CARBONI Giovanni,2,49,5,12303
GEOGHEGAN HART Tao,2,50,5,12303
NAVARRO Daniel,2,51,5,12303
HARPER Chris,2,52,5,12303
CONTI Valerio,2,53,5,12303
FABBRO Matteo,2,54,5,12303
DE LA PARTE Víctor,2,55,5,12303
WARBASSE Larry,2,56,5,12303
VILLELLA Davide,2,57,5,12303
PERNSTEINER Hermann,2,58,5,12303
ROSSKOPF Joey,2,59,22,12320
GHEBREIGZABHIER Amanuel,2,60,22,12320
CAICEDO Jonathan Klever,2,61,30,12328
DOMBROWSKI Joe,2,62,30,12328
CONCI Nicola,2,63,43,12341
CATAFORD Alexander,2,64,45,12343
SERRY Pieter,2,65,45,12343
RUBIO Einer Augusto,2,66,47,12345
NIBALI Antonio,2,67,47,12345
POLJAŃSKI Paweł,2,68,50,12348
BOUWMAN Koen,2,69,50,12348
BIDARD François,2,70,50,12348
ROMANO Francesco,2,71,50,12348
HAMILTON Chris,2,72,50,12348
KOCHETKOV Pavel,2,73,50,12348
CONSONNI Simone,2,74,55,12353
CHIRICO Luca,2,75,57,12355
TUSVELD Martijn,2,76,67,12365
RAVANELLI Simone,2,77,75,12373
RUMAC Josip,2,78,75,12373
ARMÉE Sander,2,79,81,12379
HAAS Nathan,2,80,88,12386
ZABEL Rick,2,81,88,12386
PFINGSTEN Christoph,2,82,88,12386
ROTA Lorenzo,2,83,96,12394
ROSSETTO Stéphane,2,84,96,12394
NARVÁEZ Jhonatan,2,85,96,12394
WYSS Danilo,2,86,98,12396
SCOTSON Miles,2,87,98,12396
BALLERINI Davide,2,88,103,12401
CARRETERO Héctor,2,89,106,12404
CICCONE Giulio,2,90,108,12406
HÄNNINEN Jaakko,2,91,110,12408
RESTREPO Jhonatan,2,92,110,12408
VISCONTI Giovanni,2,93,112,12410
CEPEDA Jefferson Alexander,2,94,115,12413
MAŁECKI Kamil,2,95,136,12434
HOWSON Damien,2,96,139,12437
FRAPPORTI Marco,2,97,157,12455
ZARDINI Edoardo,2,98,157,12455
FRANKINY Kilian,2,99,157,12455
FIORELLI Filippo,2,100,157,12455
PADUN Mark,2,101,157,12455
OLDANI Stefano,2,102,171,12469
GASTAUER Ben,2,103,171,12469
WEENING Pieter,2,104,191,12489
BOARO Manuele,2,105,203,12501
BATTAGLIN Enrico,2,106,204,12502
SPREAFICO Matteo,2,107,236,12534
PELLAUD Simon,2,108,236,12534
BAIS Mattia,2,109,236,12534
CRADDOCK Lawson,2,110,236,12534
ARASHIRO Yukiya,2,111,236,12534
MEYER Cameron,2,112,240,12538
SINKELDAM Ramon,2,113,240,12538
DÉMARE Arnaud,2,114,240,12538
GUGLIELMI Simon,2,115,240,12538
GRADEK Kamil,2,116,240,12538
LONARDI Giovanni,2,117,240,12538
NOVAK Domen,2,118,240,12538
BENNETT Sean,2,119,240,12538
BODNAR Maciej,2,120,245,12543
CONTRERAS Rodrigo,2,121,245,12543
VIVIANI Elia,2,122,252,12550
GREGAARD Jonas,2,123,254,12552
HANSEN Adam,2,124,264,12562
MORTON Lachlan,2,125,264,12562
HOLMES Matthew,2,126,264,12562
BERNARD Julien,2,127,269,12567
BARBIER Rudy,2,128,269,12567
HAGA Chad,2,129,278,12576
THOMAS Benjamin,2,130,280,12578
GAVIRIA Fernando,2,131,287,12585
SWIFT Ben,2,132,291,12589
KONOVALOVAS Ignatas,2,133,293,12591
SUNDERLAND Dylan,2,134,293,12591
MAZZUCCO Fabio,2,135,293,12591
CAMPENAERTS Victor,2,136,293,12591
TONELLI Alessandro,2,137,293,12591
BOUCHARD Geoffrey,2,138,293,12591
ZANA Filippo,2,139,293,12591
GUARNIERI Jacopo,2,140,293,12591
BEVILACQUA Simone,2,141,293,12591
SAGIV Guy,2,142,293,12591
LE TURNIER Mathias,2,143,293,12591
MATHIS Marco,2,144,293,12591
TOLHOEK Antwan,2,145,293,12591
BRÄNDLE Matthias,2,146,293,12591
FELLINE Fabio,2,147,293,12591
BENEDETTI Cesare,2,148,293,12591
DIBBEN Jonathan,2,149,359,12657
HEPBURN Michael,2,150,359,12657
DOWSETT Alex,2,151,359,12657
KEISSE Iljo,2,152,359,12657
MOLANO Juan Sebastián,2,153,359,12657
RICHEZE Maximiliano,2,154,359,12657
HODEG Álvaro José,2,155,359,12657
CASTROVIEJO Jonathan,2,156,362,12660
TORRES Albert,2,157,362,12660
VAN EMDEN Jos,2,158,387,12685
BISOLTI Alessandro,2,159,391,12689
WHELAN James,2,160,397,12695
VAN EMPEL Etienne,2,161,397,12695
PUCCIO Salvatore,2,162,403,12701
CIMOLAI Davide,2,163,403,12701
RODRÍGUEZ Óscar,2,164,426,12724
GAMPER Patrick,2,165,446,12744
AFFINI Edoardo,2,166,446,12744
EDET Nicolas,2,167,448,12746
DE GENDT Thomas,2,168,459,12757
DENNIS Rohan,2,169,460,12758
MARTIN Tony,2,170,460,12758
BJERG Mikkel,2,171,478,12776
DENZ Nico,2,172,733,13031
BOOKWALTER Brent,2,173,999,13297
GANNA Filippo,1,1,0,924
ALMEIDA João,1,2,22,946
BJERG Mikkel,1,3,22,946
THOMAS Geraint,1,4,23,947
FOSS Tobias,1,5,31,955
ČERNÝ Josef,1,6,36,960
SOBRERO Matteo,1,7,40,964
CRADDOCK Lawson,1,8,41,965
SCOTSON Miles,1,9,42,966
BRÄNDLE Matthias,1,10,42,966
TRATNIK Jan,1,11,42,966
VAN EMDEN Jos,1,12,42,966
HAGA Chad,1,13,44,968
HEPBURN Michael,1,14,44,968
DENNIS Rohan,1,15,48,972
TUSVELD Martijn,1,16,48,972
YATES Simon,1,17,49,973
KANGERT Tanel,1,18,49,973
GRADEK Kamil,1,19,50,974
SERRY Pieter,1,20,51,975
DENZ Nico,1,21,55,979
HAMILTON Chris,1,22,55,979
MATTHEWS Michael,1,23,58,982
MCNULTY Brandon,1,24,59,983
BILBAO Pello,1,25,59,983
O'CONNOR Ben,1,26,60,984
DE GENDT Thomas,1,27,62,986
HARPER Chris,1,28,63,987
WARBASSE Larry,1,29,64,988
MOSCA Jacopo,1,30,64,988
GALLOPIN Tony,1,31,64,988
BALLERINI Davide,1,32,66,990
WHELAN James,1,33,66,990
BENNETT Sean,1,34,66,990
CASTROVIEJO Jonathan,1,35,66,990
CAMPENAERTS Victor,1,36,67,991
HONORÉ Mikkel Frølich,1,37,68,992
ULISSI Diego,1,38,69,993
SINKELDAM Ramon,1,39,69,993
CAICEDO Jonathan Klever,1,40,70,994
OOMEN Sam,1,41,71,995
FELLINE Fabio,1,42,73,997
KNOX James,1,43,73,997
BODNAR Maciej,1,44,73,997
POLJAŃSKI Paweł,1,45,75,999
HINDLEY Jai,1,46,75,999
PFINGSTEN Christoph,1,47,76,1000
BOOKWALTER Brent,1,48,78,1002
HAMILTON Lucas,1,49,78,1002
GAVIRIA Fernando,1,50,79,1003
GAMPER Patrick,1,51,79,1003
BENEDETTI Cesare,1,52,79,1003
CONTI Valerio,1,53,79,1003
VLASOV Aleksandr,1,54,80,1004
BOUWMAN Koen,1,55,80,1004
BOARO Manuele,1,56,80,1004
BRAMBILLA Gianluca,1,57,81,1005
GASTAUER Ben,1,58,82,1006
MARTIN Tony,1,59,82,1006
WYSS Danilo,1,60,82,1006
RODRÍGUEZ Óscar,1,61,82,1006
KONRAD Patrick,1,62,82,1006
FABBRO Matteo,1,63,83,1007
DOMBROWSKI Joe,1,64,85,1009
ZAKARIN Ilnur,1,65,86,1010
MASNADA Fausto,1,66,86,1010
SWIFT Ben,1,67,88,1012
KELDERMAN Wilco,1,68,88,1012
NIBALI Vincenzo,1,69,89,1013
GHEBREIGZABHIER Amanuel,1,70,89,1013
MORTON Lachlan,1,71,89,1013
MATHIS Marco,1,72,91,1015
CONTRERAS Rodrigo,1,73,91,1015
POZZOVIVO Domenico,1,74,93,1017
BAIS Mattia,1,75,93,1017
THOMAS Benjamin,1,76,94,1018
SEPÚLVEDA Eduardo,1,77,94,1018
ROSSKOPF Joey,1,78,94,1018
CARRETERO Héctor,1,79,94,1018
MOLANO Juan Sebastián,1,80,95,1019
NARVÁEZ Jhonatan,1,81,95,1019
AFFINI Edoardo,1,82,96,1020
RUMAC Josip,1,83,96,1020
CAPECCHI Eros,1,84,97,1021
GUERREIRO Ruben,1,85,97,1021
MEYER Cameron,1,86,98,1022
PERNSTEINER Hermann,1,87,98,1022
RICHEZE Maximiliano,1,88,99,1023
CATALDO Dario,1,89,100,1024
VALTER Attila,1,90,100,1024
FRANKINY Kilian,1,91,100,1024
DÉMARE Arnaud,1,92,100,1024
OLDANI Stefano,1,93,102,1026
DOWSETT Alex,1,94,102,1026
HAIG Jack,1,95,102,1026
KRUIJSWIJK Steven,1,96,104,1028
PUCCIO Salvatore,1,97,105,1029
RAVANELLI Simone,1,98,105,1029
HOWSON Damien,1,99,107,1031
FUGLSANG Jakob,1,100,107,1031
PELLAUD Simon,1,101,107,1031
CLARKE Simon,1,102,107,1031
KEISSE Iljo,1,103,107,1031
MEINTJES Louis,1,104,107,1031
CONCI Nicola,1,105,109,1033
SAGAN Peter,1,106,110,1034
KONOVALOVAS Ignatas,1,107,111,1035
VANHOUCKE Harm,1,108,112,1036
PEDRERO Antonio,1,109,112,1036
KOCHETKOV Pavel,1,110,113,1037
WACKERMANN Luca,1,111,113,1037
FRAPPORTI Marco,1,112,113,1037
LE TURNIER Mathias,1,113,114,1038
PARET-PEINTRE Aurélien,1,114,114,1038
ARASHIRO Yukiya,1,115,114,1038
SAMITIER Sergio,1,116,114,1038
NAVARRO Daniel,1,117,117,1041
SAGIV Guy,1,118,117,1041
GUARNIERI Jacopo,1,119,118,1042
ROSSETTO Stéphane,1,120,119,1043
ZABEL Rick,1,121,119,1043
MAJKA Rafał,1,122,120,1044
BIDARD François,1,123,120,1044
CATAFORD Alexander,1,124,123,1047
GREGAARD Jonas,1,125,123,1047
GEOGHEGAN HART Tao,1,126,124,1048
ROTA Lorenzo,1,127,125,1049
VENDRAME Andrea,1,128,126,1050
HAGEN Carl Fredrik,1,129,127,1051
ZARDINI Edoardo,1,130,127,1051
MAŁECKI Kamil,1,131,129,1053
PADUN Mark,1,132,131,1055
BATTAGLIN Enrico,1,133,131,1055
TORRES Albert,1,134,131,1055
SPREAFICO Matteo,1,135,131,1055
BARBIER Rudy,1,136,132,1056
ARMÉE Sander,1,137,132,1056
HOLMES Matthew,1,138,132,1056
DIBBEN Jonathan,1,139,132,1056
DE LA PARTE Víctor,1,140,132,1056
BOUCHARD Geoffrey,1,141,133,1057
NOVAK Domen,1,142,134,1058
HANSEN Jesper,1,143,134,1058
ZANA Filippo,1,144,134,1058
CICCONE Giulio,1,145,135,1059
CONSONNI Simone,1,146,138,1062
NIBALI Antonio,1,147,139,1063
TOLHOEK Antwan,1,148,140,1064
RUBIO Einer Augusto,1,149,140,1064
BISOLTI Alessandro,1,150,141,1065
WEENING Pieter,1,151,141,1065
TONELLI Alessandro,1,152,142,1066
VIVIANI Elia,1,153,143,1067
CARBONI Giovanni,1,154,152,1076
MAZZUCCO Fabio,1,155,155,1079
VISCONTI Giovanni,1,156,155,1079
BERNARD Julien,1,157,156,1080
SUNDERLAND Dylan,1,158,160,1084
HANSEN Adam,1,159,162,1086
LONARDI Giovanni,1,160,163,1087
BEVILACQUA Simone,1,161,164,1088
VAN EMPEL Etienne,1,162,167,1091
ROMANO Francesco,1,163,167,1091
HODEG Álvaro José,1,164,167,1091
CIMOLAI Davide,1,165,169,1093
HÄNNINEN Jaakko,1,166,172,1096
VILLELLA Davide,1,167,174,1098
CEPEDA Jefferson Alexander,1,168,176,1100
GUGLIELMI Simon,1,169,179,1103
RESTREPO Jhonatan,1,170,180,1104
HAAS Nathan,1,171,192,1116
EDET Nicolas,1,172,210,1134
FIORELLI Filippo,1,173,233,1157
CHIRICO Luca,1,174,240,1164
