HAGEN Carl Fredrik,{0},giro-d-italia,2020
HANSEN Jesper,{4},giro-d-italia,2020
SAMITIER Sergio,{0},giro-d-italia,2020
WHELAN James,{1},giro-d-italia,2020
DE LA PARTE Víctor,{4},giro-d-italia,2020
CASTROVIEJO Jonathan,{0},giro-d-italia,2020
BEVILACQUA Simone,{1},giro-d-italia,2020
CATALDO Dario,{2},giro-d-italia,2020
VIVIANI Elia,{1},giro-d-italia,2020
GUARNIERI Jacopo,{1},giro-d-italia,2020
BERNARD Julien,{4},giro-d-italia,2020
TORRES Albert,{1},giro-d-italia,2020
DOMBROWSKI Joe,{0},giro-d-italia,2020
MOSCA Jacopo,{4},giro-d-italia,2020
ARASHIRO Yukiya,{2},giro-d-italia,2020
CONCI Nicola,{4},giro-d-italia,2020
NAVARRO Daniel,{0},giro-d-italia,2020
ZABEL Rick,{1},giro-d-italia,2020
WYSS Danilo,{2},giro-d-italia,2020
SEPÚLVEDA Eduardo,{4},giro-d-italia,2020
SUNDERLAND Dylan,{2},giro-d-italia,2020
TONELLI Alessandro,{0},giro-d-italia,2020
CARBONI Giovanni,{4},giro-d-italia,2020
RAVANELLI Simone,{2},giro-d-italia,2020
CONTRERAS Rodrigo,{2},giro-d-italia,2020
ROTA Lorenzo,{1},giro-d-italia,2020
HAAS Nathan,{1},giro-d-italia,2020
POLJAŃSKI Paweł,{5},giro-d-italia,2020
BIDARD François,{0},giro-d-italia,2020
VILLELLA Davide,{4},giro-d-italia,2020
BENEDETTI Cesare,{2},giro-d-italia,2020
GHEBREIGZABHIER Amanuel,{0},giro-d-italia,2020
ARMÉE Sander,{0},giro-d-italia,2020
PEDRERO Antonio,{0},giro-d-italia,2020
GREGAARD Jonas,{0},giro-d-italia,2020
CAPECCHI Eros,{2},giro-d-italia,2020
BAIS Mattia,{2},giro-d-italia,2020
HÄNNINEN Jaakko,{4},giro-d-italia,2020
MATHIS Marco,{1},giro-d-italia,2020
RUBIO Einer Augusto,{5},giro-d-italia,2020
HANSEN Adam,{1},giro-d-italia,2020
CIMOLAI Davide,{1},giro-d-italia,2020
VAN EMPEL Etienne,{2},giro-d-italia,2020
MORTON Lachlan,{1},giro-d-italia,2020
SAGIV Guy,{1},giro-d-italia,2020
RUMAC Josip,{1},giro-d-italia,2020
FIORELLI Filippo,{1},giro-d-italia,2020
ZARDINI Edoardo,{2},giro-d-italia,2020
RESTREPO Jhonatan,{1},giro-d-italia,2020
PELLAUD Simon,{2},giro-d-italia,2020
GUGLIELMI Simon,{1},giro-d-italia,2020
CARRETERO Héctor,{2},giro-d-italia,2020
NIBALI Antonio,{0},giro-d-italia,2020
ROMANO Francesco,{2},giro-d-italia,2020
CHIRICO Luca,{5},giro-d-italia,2020
FRAPPORTI Marco,{2},giro-d-italia,2020
ZANA Filippo,{1},giro-d-italia,2020
LONARDI Giovanni,{1},giro-d-italia,2020
MAZZUCCO Fabio,{1},giro-d-italia,2020
CEPEDA Jefferson Alexander,{5},giro-d-italia,2020
KEISSE Iljo,{1},giro-d-italia,2020
BISOLTI Alessandro,{2},giro-d-italia,2020
GANNA Filippo,{4},giro-d-italia,2021
CAVAGNA Rémi,{3},giro-d-italia,2021
AFFINI Edoardo,{4},giro-d-italia,2021
SOBRERO Matteo,{4},giro-d-italia,2021
ALMEIDA João,{0},giro-d-italia,2021
WALSCHEID Max,{2},giro-d-italia,2021
BETTIOL Alberto,{3},giro-d-italia,2021
TRATNIK Jan,{2},giro-d-italia,2021
MOSCON Gianni,{0},giro-d-italia,2021
KEISSE Iljo,{4},giro-d-italia,2021
BODNAR Maciej,{4},giro-d-italia,2021
FOSS Tobias,{0},giro-d-italia,2021
ARNDT Nikias,{3},giro-d-italia,2021
MARTÍNEZ Daniel Felipe,{0},giro-d-italia,2021
ULISSI Diego,{0},giro-d-italia,2021
BRÄNDLE Matthias,{4},giro-d-italia,2021
CARUSO Damiano,{0},giro-d-italia,2021
GROßSCHARTNER Felix,{0},giro-d-italia,2021
VLASOV Aleksandr,{0},giro-d-italia,2021
VAN DEN BERG Julius,{4},giro-d-italia,2021
BOUWMAN Koen,{0},giro-d-italia,2021
FORMOLO Davide,{0},giro-d-italia,2021
HEPBURN Michael,{4},giro-d-italia,2021
BERNAL Egan,{0},giro-d-italia,2021
CASTROVIEJO Jonathan,{0},giro-d-italia,2021
DENZ Nico,{3},giro-d-italia,2021
SERRY Pieter,{0},giro-d-italia,2021
SEIGLE Romain,{4},giro-d-italia,2021
RIESEBEEK Oscar,{2},giro-d-italia,2021
SÁNCHEZ Luis León,{0},giro-d-italia,2021
BARDET Romain,{0},giro-d-italia,2021
IZAGIRRE Gorka,{0},giro-d-italia,2021
WIŚNIOWSKI Łukasz,{2},giro-d-italia,2021
HONORÉ Mikkel Frølich,{2},giro-d-italia,2021
BATTISTELLA Samuele,{3},giro-d-italia,2021
JORGENSON Matteo,{4},giro-d-italia,2021
TEJADA Harold,{0},giro-d-italia,2021
NIBALI Vincenzo,{0},giro-d-italia,2021
CARTHY Hugh,{0},giro-d-italia,2021
OLIVEIRA Nelson,{0},giro-d-italia,2021
COVI Alessandro,{0},giro-d-italia,2021
VALTER Attila,{0},giro-d-italia,2021
BENNETT George,{0},giro-d-italia,2021
LEYSEN Senne,{4},giro-d-italia,2021
MOLANO Juan Sebastián,{2},giro-d-italia,2021
WARBASSE Larry,{0},giro-d-italia,2021
CARR Simon,{0},giro-d-italia,2021
JANSSENS Jimmy,{2},giro-d-italia,2021
PRONSKIY Vadim,{0},giro-d-italia,2021
KANTER Max,{4},giro-d-italia,2021
YATES Simon,{0},giro-d-italia,2021
BEVIN Patrick,{3},giro-d-italia,2021
JUUL-JENSEN Christopher,{4},giro-d-italia,2021
GOUGEARD Alexis,{4},giro-d-italia,2021
TORRES Albert,{2},giro-d-italia,2021
VENDRAME Andrea,{3},giro-d-italia,2021
SAGAN Peter,{4},giro-d-italia,2021
CATALDO Dario,{3},giro-d-italia,2021
GAVIRIA Fernando,{4},giro-d-italia,2021
FABBRO Matteo,{0},giro-d-italia,2021
PONOMAR Andrii,{3},giro-d-italia,2021
ALEOTTI Giovanni,{2},giro-d-italia,2021
STORER Michael,{2},giro-d-italia,2021
KNOX James,{0},giro-d-italia,2021
ZANA Filippo,{3},giro-d-italia,2021
VAN DEN BERG Lars,{2},giro-d-italia,2021
CONTI Valerio,{4},giro-d-italia,2021
KANGERT Tanel,{0},giro-d-italia,2021
PUCCIO Salvatore,{2},giro-d-italia,2021
HIRT Jan,{0},giro-d-italia,2021
MARTENS Paul,{4},giro-d-italia,2021
CONSONNI Simone,{3},giro-d-italia,2021
KEUKELEIRE Jens,{2},giro-d-italia,2021
PASQUALON Andrea,{4},giro-d-italia,2021
TAARAMÄE Rein,{3},giro-d-italia,2021
DE BONDT Dries,{4},giro-d-italia,2021
SEPÚLVEDA Eduardo,{0},giro-d-italia,2021
SABATINI Fabio,{4},giro-d-italia,2021
SCOTSON Callum,{4},giro-d-italia,2021
RICHEZE Maximiliano,{3},giro-d-italia,2021
KRIEGER Alexander,{4},giro-d-italia,2021
MINALI Riccardo,{4},giro-d-italia,2021
ALBANESE Vincenzo,{2},giro-d-italia,2021
OSS Daniel,{4},giro-d-italia,2021
BILBAO Pello,{0},giro-d-italia,2021
MARTIN Dan,{0},giro-d-italia,2021
GHEBREIGZABHIER Amanuel,{2},giro-d-italia,2021
RIVI Samuele,{3},giro-d-italia,2021
TAGLIANI Filippo,{4},giro-d-italia,2021
NARVÁEZ Jhonatan,{0},giro-d-italia,2021
VERVAEKE Louis,{0},giro-d-italia,2021
VIVIANI Elia,{4},giro-d-italia,2021
HAMILTON Chris,{0},giro-d-italia,2021
ROCHE Nicolas,{3},giro-d-italia,2021
MOLLEMA Bauke,{0},giro-d-italia,2021
MOSCA Jacopo,{3},giro-d-italia,2021
VILLELLA Davide,{0},giro-d-italia,2021
KREDER Wesley,{3},giro-d-italia,2021
MEYER Cameron,{4},giro-d-italia,2021
ARASHIRO Yukiya,{2},giro-d-italia,2021
HERMANS Quinten,{0},giro-d-italia,2021
CIMOLAI Davide,{4},giro-d-italia,2021
GAVAZZI Francesco,{0},giro-d-italia,2021
GALLOPIN Tony,{0},giro-d-italia,2021
BOUCHARD Geoffrey,{0},giro-d-italia,2021
CARBONI Giovanni,{2},giro-d-italia,2021
BADILATTI Matteo,{0},giro-d-italia,2021
PETILLI Simone,{0},giro-d-italia,2021
MOLARD Rudy,{0},giro-d-italia,2021
MOSCHETTI Matteo,{4},giro-d-italia,2021
RAVASI Edward,{0},giro-d-italia,2021
RAVANELLI Simone,{2},giro-d-italia,2021
PEDRERO Antonio,{0},giro-d-italia,2021
DUCHESNE Antoine,{4},giro-d-italia,2021
NAESEN Lawrence,{4},giro-d-italia,2021
OLDANI Stefano,{3},giro-d-italia,2021
BENEDETTI Cesare,{4},giro-d-italia,2021
VAN GARDEREN Tejay,{2},giro-d-italia,2021
SCHMID Mauro,{4},giro-d-italia,2021
VISCONTI Giovanni,{2},giro-d-italia,2021
FRANKINY Kilian,{2},giro-d-italia,2021
LINDEMAN Bert-Jan,{4},giro-d-italia,2021
NIEVE Mikel,{0},giro-d-italia,2021
DE KORT Koen,{4},giro-d-italia,2021
VALLS Rafael,{2},giro-d-italia,2021
MARENGO Umberto,{4},giro-d-italia,2021
VIVIANI Attilio,{4},giro-d-italia,2021
BATTAGLIN Enrico,{4},giro-d-italia,2021
NIV Guy,{2},giro-d-italia,2021
GABBURO Davide,{4},giro-d-italia,2021
ZOCCARATO Samuele,{4},giro-d-italia,2021
VERMEERSCH Gianni,{3},giro-d-italia,2021
FORTUNATO Lorenzo,{0},giro-d-italia,2021
PELLAUD Simon,{3},giro-d-italia,2021
VAN DER HOORN Taco,{4},giro-d-italia,2021
GUGLIELMI Simon,{4},giro-d-italia,2021
FIORELLI Filippo,{4},giro-d-italia,2021
CHRISTIAN Mark,{2},giro-d-italia,2021
DINA Márton,{4},giro-d-italia,2021
TESFATSION Natnael,{3},giro-d-italia,2021
VANHOUCKE Harm,{4},giro-d-italia,2021
VENCHIARUTTI Nicola,{4},giro-d-italia,2021
RUBIO Einer Augusto,{0},giro-d-italia,2021
BENNETT Sam,{1},tour-de-france,2020
PEDERSEN Mads,{1},tour-de-france,2020
SAGAN Peter,{0},tour-de-france,2020
KRISTOFF Alexander,{1},tour-de-france,2020
VIVIANI Elia,{1},tour-de-france,2020
VAN AERT Wout,{2},tour-de-france,2020
EWAN Caleb,{1},tour-de-france,2020
HOFSTETTER Hugo,{0},tour-de-france,2020
COQUARD Bryan,{0},tour-de-france,2020
WALSCHEID Max,{1},tour-de-france,2020
COLBRELLI Sonny,{0},tour-de-france,2020
BOASSON HAGEN Edvald,{0},tour-de-france,2020
MEZGEC Luka,{0},tour-de-france,2020
BONIFAZIO Niccolò,{1},tour-de-france,2020
RUSSO Clément,{1},tour-de-france,2020
VENTURINI Clément,{0},tour-de-france,2020
TRENTIN Matteo,{0},tour-de-france,2020
BOL Cees,{1},tour-de-france,2020
STUYVEN Jasper,{0},tour-de-france,2020
VAN ASBROECK Tom,{0},tour-de-france,2020
REZA Kévin,{1},tour-de-france,2020
HALLER Marco,{1},tour-de-france,2020
BAUER Jack,{0},tour-de-france,2020
NAESEN Oliver,{0},tour-de-france,2020
TURGIS Anthony,{0},tour-de-france,2020
MØRKØV Michael,{1},tour-de-france,2020
MOHORIČ Matej,{0},tour-de-france,2020
KOCH Jonas,{1},tour-de-france,2020
CONSONNI Simone,{0},tour-de-france,2020
KEUKELEIRE Jens,{0},tour-de-france,2020
SOUPE Geoffrey,{1},tour-de-france,2020
ROJAS José Joaquín,{0},tour-de-france,2020
BARTHE Cyril,{0},tour-de-france,2020
MOLARD Rudy,{0},tour-de-france,2020
BILBAO Pello,{2},tour-de-france,2020
LANDA Mikel,{2},tour-de-france,2020
DUMOULIN Tom,{2},tour-de-france,2020
POLANC Jan,{0},tour-de-france,2020
ROGLIČ Primož,{2},tour-de-france,2020
VALVERDE Alejandro,{2},tour-de-france,2020
POGAČAR Tadej,{2},tour-de-france,2020
MAS Enric,{2},tour-de-france,2020
BETTIOL Alberto,{0},tour-de-france,2020
DE BUYST Jasper,{1},tour-de-france,2020
JANSEN Amund Grøndahl,{1},tour-de-france,2020
CATALDO Dario,{0},tour-de-france,2020
YATES Adam,{2},tour-de-france,2020
IZAGIRRE Gorka,{0},tour-de-france,2020
ERVITI Imanol,{0},tour-de-france,2020
LAPORTE Christophe,{0},tour-de-france,2020
NIEUWENHUIS Joris,{0},tour-de-france,2020
CHAVES Esteban,{0},tour-de-france,2020
LUTSENKO Alexey,{0},tour-de-france,2020
OLIVEIRA Nelson,{0},tour-de-france,2020
LAENGEN Vegard Stake,{0},tour-de-france,2020
URÁN Rigoberto,{2},tour-de-france,2020
SÁNCHEZ Luis León,{0},tour-de-france,2020
SCHÄR Michael,{0},tour-de-france,2020
LÓPEZ Miguel Ángel,{2},tour-de-france,2020
VERONA Carlos,{2},tour-de-france,2020
BARGUIL Warren,{2},tour-de-france,2020
PORTE Richie,{2},tour-de-france,2020
KUSS Sepp,{2},tour-de-france,2020
CARUSO Damiano,{2},tour-de-france,2020
ASGREEN Kasper,{1},tour-de-france,2020
VUILLERMOZ Alexis,{0},tour-de-france,2020
ELISSONDE Kenny,{2},tour-de-france,2020
CHEREL Mikaël,{0},tour-de-france,2020
VAN BAARLE Dylan,{0},tour-de-france,2020
SKUJIŅŠ Toms,{0},tour-de-france,2020
FRAILE Omar,{0},tour-de-france,2020
MARTÍNEZ Daniel Felipe,{0},tour-de-france,2020
ROLLAND Pierre,{0},tour-de-france,2020
HOULE Hugo,{0},tour-de-france,2020
POELS Wout,{1},tour-de-france,2020
JUUL-JENSEN Christopher,{0},tour-de-france,2020
PINOT Thibaut,{0},tour-de-france,2020
POWLESS Neilson,{0},tour-de-france,2020
GESINK Robert,{0},tour-de-france,2020
QUINTANA Nairo,{0},tour-de-france,2020
MADOUAS Valentin,{0},tour-de-france,2020
GIBBONS Ryan,{1},tour-de-france,2020
EG Niklas,{0},tour-de-france,2020
TEJADA Harold,{0},tour-de-france,2020
AMADOR Andrey,{0},tour-de-france,2020
ROWE Luke,{1},tour-de-france,2020
ARNDT Nikias,{1},tour-de-france,2020
DEVENYNS Dries,{0},tour-de-france,2020
MARTIN Dan,{0},tour-de-france,2020
OSS Daniel,{0},tour-de-france,2020
CHEVALIER Maxime,{1},tour-de-france,2020
GAUTIER Cyril,{0},tour-de-france,2020
QUINTANA Dayer,{0},tour-de-france,2020
JUNGELS Bob,{0},tour-de-france,2020
PACHER Quentin,{0},tour-de-france,2020
GROßSCHARTNER Felix,{0},tour-de-france,2020
KÄMNA Lennard,{0},tour-de-france,2020
LADAGNOUS Matthieu,{0},tour-de-france,2020
GESCHKE Simon,{0},tour-de-france,2020
NIV Guy,{0},tour-de-france,2020
HERMANS Ben,{0},tour-de-france,2020
CARAPAZ Richard,{2},tour-de-france,2020
ANACONA Winner,{0},tour-de-france,2020
NEILANDS Krists,{0},tour-de-france,2020
MARTIN Guillaume,{2},tour-de-france,2020
REICHENBACH Sébastien,{0},tour-de-france,2020
MARCATO Marco,{0},tour-de-france,2020
POLITT Nils,{0},tour-de-france,2020
DE GENDT Thomas,{0},tour-de-france,2020
LEDANOIS Kévin,{0},tour-de-france,2020
HERRADA Jesús,{0},tour-de-france,2020
PETERS Nans,{0},tour-de-france,2020
KLUGE Roger,{1},tour-de-france,2020
PÉRICHON Pierre-Luc,{0},tour-de-france,2020
VAN AVERMAET Greg,{0},tour-de-france,2020
IMPEY Daryl,{0},tour-de-france,2020
KRAGH ANDERSEN Søren,{0},tour-de-france,2020
DECLERCQ Tim,{1},tour-de-france,2020
ALAPHILIPPE Julian,{0},tour-de-france,2020
CAVAGNA Rémi,{1},tour-de-france,2020
PEDERSEN Casper,{0},tour-de-france,2020
BENOOT Tiesj,{0},tour-de-france,2020
SICARD Romain,{0},tour-de-france,2020
FRISON Frederik,{1},tour-de-france,2020
GRELLIER Fabien,{1},tour-de-france,2020
EDET Nicolas,{0},tour-de-france,2020
SIVAKOV Pavel,{1},tour-de-france,2020
DE LA CRUZ David,{1},tour-de-france,2020
SOLER Marc,{0},tour-de-france,2020
HIRT Jan,{0},tour-de-france,2020
SCHACHMANN Maximilian,{0},tour-de-france,2020
MARTIN Tony,{1},tour-de-france,2020
VAN GARDEREN Tejay,{0},tour-de-france,2020
BUCHMANN Emanuel,{0},tour-de-france,2020
CARTHY Hugh,{0},tour-de-france,2020
SWIFT Connor,{0},tour-de-france,2020
COSNEFROY Benoît,{1},tour-de-france,2020
HIRSCHI Marc,{0},tour-de-france,2020
DE MARCHI Alessandro,{0},tour-de-france,2020
KWIATKOWSKI Michał,{0},tour-de-france,2020
BURGAUDEAU Mathieu,{1},tour-de-france,2020
THEUNS Edward,{1},tour-de-france,2020
KREUZIGER Roman,{0},tour-de-france,2020
ROCHE Nicolas,{0},tour-de-france,2020
BENNETT George,{0},tour-de-france,2020
VALGREN Michael,{0},tour-de-france,2020
VAN AERT Wout,{0},tour-de-france,2021
PHILIPSEN Jasper,{1},tour-de-france,2021
CAVENDISH Mark,{1},tour-de-france,2021
MEZGEC Luka,{1},tour-de-france,2021
